rank,team,conf,record,adjoe,oe Rank,adjde,de Rank,barthag,rank,proj. W,Proj. L,Pro Con W,Pro Con L,Con Rec.,sos,ncsos,consos,Proj. SOS,Proj. Noncon SOS,Proj. Con SOS,elite SOS,elite noncon SOS,Opp OE,Opp DE,Opp Proj. OE,Opp Proj DE,Con Adj OE,Con Adj DE,Qual O,Qual D,Qual Barthag,Qual Games,FUN,ConPF,ConPA,ConPoss,ConOE,ConDE,ConSOSRemain,Conf Win%,WAB,WAB Rk,"Fun Rk, adjt", new
87,Harvard,Ivy,21-7,111.50342831767593,52,102.96923184967861,161,0.7141628573855522,87,21,7,12,2,12-2,0.50068178027809,0.5504240797107182,0.4210652467177099,0.50068178027809,0.5504240797107182,0.4210652467177099,0.824226501268373,0.7544408745853763,104.10547448477534,103.5744965058331,104.10547448477534,103.5744965058331,112.44858719097651,102.54258833835479,97.04718726124317,92.39922878516857,0.6374711558303292,4,0.10009718078471408,1024.0,897.0,892.1374999999998,1.1478051309355344,1.0054503930167717,0,0.8571428571428571,0.26806799349829935,48,15,63.14370013930399
88,Marshall,CUSA,20-12,109.57797239746334,68,101.21124439095155,126,0.7136964008361047,88,20,12,9,7,9-7,0.5511341826238968,0.43952874912325285,0.6373338181365774,0.5511341826238968,0.43952874912325285,0.6373338181365774,0.8149423832501091,0.8353030066570238,104.57970725349982,102.32607828531926,104.57970725349982,102.32607828531926,110.5609213122524,100.64620221488292,112.68444773718814,102.42620788448532,0.7498216247744383,5,0.0043200057887504695,1136.0,1087.0,1052.4750000000001,1.0793605548825387,1.032803629539894,0,0.5625,-2.829781300708523,83,154,66.29042682452686
89,Memphis,CUSA,25-10,104.77545539551008,134,97.28659695559739,60,0.7011584859054367,89,25,10,10,6,10-6,0.5784640819720365,0.46897434730854864,0.6393223113616675,0.5784640819720365,0.46897434730854864,0.6393223113616675,0.7998546357625063,0.8335548673014941,105.43579659854156,102.00895594930402,105.43579659854156,102.00895594930402,99.55964376001296,94.72112650229553,104.38443771432333,96.98153751426706,0.6997147110487142,6,0.12393177987550663,1043.0,1054.0,1074.9499999999998,0.9702776873342948,0.9805107214289038,0,0.625,0.07353459531394868,51,5,67.67666424949186
90,Arkansas,SEC,18-13,107.67582111018868,90,100.01816804985522,108,0.7002296933309925,90,18,13,7,9,7-9,0.5450750699838006,0.359991630753316,0.6893034362325771,0.5450750699838006,0.359991630753316,0.6893034362325771,0.7882781814191759,0.8720929687751615,103.08561878174176,100.83103187365631,103.08561878174176,100.83103187365631,107.60446197708175,101.23660685656253,107.55060592565319,100.65240339339393,0.68185662864689,5,-0.017998052386831387,1067.0,1113.0,1050.9624999999999,1.015259821354235,1.0590292232120557,0,0.4375,-4.216868303400281,101,213,65.88960004126058
91,Tulsa,CUSA,19-13,107.19834480265109,101,99.93134855868294,105,0.6915274066423859,91,19,13,11,5,11-5,0.588936060281467,0.5689105899012619,0.5971355678252039,0.588936060281467,0.5689105899012619,0.5971355678252039,0.8251338894894494,0.8334849026835512,105.3573017766803,101.60609163823777,105.3573017766803,101.60609163823777,105.88309518108686,96.92095890638626,120.32967989995619,109.05219947572765,0.756152387156913,3,0.0015403406182545876,1094.0,1039.0,1052.6625000000001,1.0392694714592758,0.9870210062579411,0,0.6875,-4.891071245058194,117,164,65.73765135663733
92,Drexel,CAA,21-10,99.13350425155514,247,92.42686914858719,15,0.6911651282403686,92,21,10,11,7,11-7,0.514986037547762,0.5016107932479025,0.5212157975650071,0.514986037547762,0.5016107932479025,0.5212157975650071,0.8288901588849562,0.7983203899979974,105.74338873251158,104.69316898414465,105.74338873251158,104.69316898414465,94.83358155598519,90.97283902052365,92.29167872498158,87.63958441337394,0.6444643349605347,4,0.0461000750472923,1073.0,1060.0,1117.425,0.9602434167841243,0.9486095263664228,0,0.6111111111111112,-2.6346919729846867,80,72,62.81504732487332
93,Portland,WCC,20-12,111.20843971209447,55,103.716506060316,187,0.6904165700353945,93,20,12,7,7,7-7,0.5489653942138015,0.5503415232265901,0.5517430477899407,0.5489653942138015,0.5503415232265901,0.5517430477899407,0.8229772997314155,0.8266693236539623,104.78742765477827,102.09619071764668,104.78742765477827,102.09619071764668,107.7653330653046,101.94047009783266,120.72925752157498,121.40136210581313,0.4840445658951805,5,0.014232483018508324,978.0,956.0,916.0625000000002,1.067612744763594,1.04359691614928,0,0.5,-3.34202641201831,89,129,63.131322440155316
94,North Carolina St.,ACC,15-16,109.54813384400242,70,102.41028881752547,149,0.6845655997493297,94,15,16,5,11,5-11,0.64687130320139,0.4731540403271439,0.7865962824042249,0.64687130320139,0.4731540403271439,0.7865962824042249,0.6874310274401905,0.792783703294749,106.97638303438747,99.13426745016847,106.97638303438747,99.13426745016847,111.64944509077286,104.05190445002063,115.00073653255224,108.50492816146401,0.6611994195600465,15,0.014181574496611893,1103.0,1180.0,1068.6374999999998,1.032155431565896,1.104209799861974,0,0.3125,-3.698979795278551,97,130,65.89218164251962
95,Boise St.,WAC,21-13,107.28345290801447,97,100.50854961458168,117,0.6792143766583728,95,21,13,10,6,10-6,0.5165719090499397,0.4458941921240106,0.539596336109883,0.5165719090499397,0.4458941921240106,0.539596336109883,0.8368125397492209,0.8547455619043958,103.01534215229121,102.14380791755252,103.01534215229121,102.14380791755252,103.93345028405913,100.14030229323214,107.60423989137217,111.05194694202157,0.41030918828011476,4,-0.003423075330655223,1143.0,1111.0,1112.6499999999999,1.0272772210488474,0.9985170538803758,0,0.625,-4.822896214684878,115,173,66.87864072432227
96,Indiana St.,MVC,19-14,103.52540204319497,165,97.28361080734138,59,0.6715369068406841,96,19,14,12,6,12-6,0.5932381247565377,0.5526247658163741,0.581970812334564,0.5932381247565377,0.5526247658163741,0.581970812334564,0.7893298106043581,0.7857410544640935,106.33426414246519,101.73831220816889,106.33426414246519,101.73831220816889,105.54532069509781,95.76813700949612,104.18569067330543,96.18641536636804,0.7147764501741535,6,0.032540628562803264,1227.0,1170.0,1190.5625,1.030605281117119,0.982728752165468,0,0.6666666666666666,-4.09510515755711,100,98,64.67845829305767
97,Long Beach St.,BW,20-12,106.28839886018119,107,99.881504116877,101,0.6714992148440629,97,20,12,14,2,14-2,0.542846316383488,0.7554918123784998,0.3930674311199834,0.542846316383488,0.7554918123784998,0.3930674311199834,0.8000563178040035,0.6361141725290359,104.3311608862873,101.75199545515167,104.3311608862873,101.75199545515167,105.1702688835608,97.05895549934534,114.50172329057152,112.34647383199624,0.5544151289242796,7,0.04449085165574307,1200.0,1053.0,1108.1375000000003,1.082898106056333,0.9502430880644323,0,0.875,-2.9504486231375164,85,75,68.38490500917764
98,Northern Iowa,MVC,19-14,108.71328266905604,80,102.17478896728544,143,0.6711373690186662,98,19,14,10,8,10-8,0.5758352474913929,0.5659193086539003,0.5820144644715657,0.5758352474913929,0.5659193086539003,0.5820144644715657,0.8143569355352653,0.7924203204235681,104.56394577125873,101.49976417363716,104.56394577125873,101.49976417363716,108.69521376254403,103.57369657153794,116.20023606824788,110.91288099916054,0.6307773609350789,3,0.006111545089825476,1148.0,1134.0,1077.325,1.0656023019980043,1.0526071519736384,0,0.5555555555555556,-4.554780514104394,110,149,58.95670735140204
99,Georgia Tech,ACC,13-18,101.12337427725309,212,95.0888476775354,36,0.6698685221693821,99,13,18,5,11,5-11,0.6348537585445889,0.4658649535725316,0.7680555768401081,0.6348537585445889,0.4658649535725316,0.7680555768401081,0.7306559806052486,0.8372951522902572,106.39456362643585,99.64295071509962,106.39456362643585,99.64295071509962,102.84004498822819,95.26275878610048,117.1601768966353,111.11585206887548,0.647744512448043,11,-0.06727987333628371,1074.0,1102.0,1103.1625000000001,0.973564638029302,0.9989462114602335,0,0.3125,-6.957935567388018,153,303,68.05849385236422
100,Bucknell,Pat,25-9,104.28215508206614,146,98.06022528352545,69,0.6698400785396642,100,25,9,13,1,13-1,0.4245538093580567,0.511524519650019,0.32210373310476637,0.4245538093580567,0.511524519650019,0.32210373310476637,0.8609908090739049,0.7986650338439674,102.84054458879048,105.49044116075095,102.84054458879048,105.49044116075095,105.24522099162058,97.18984854478137,103.47169950208983,98.69018103902916,0.6327646996195534,5,0.05136116091991916,1024.0,881.0,940.8874999999999,1.0883341525952892,0.9363499887074704,0,0.9285714285714286,-2.105743041105633,76,64,64.5541918077129
101,South Dakota St.,Sum,17-12,115.6292863027672,19,109.08437437476374,288,0.6615205062431173,101,17,12,10,8,10-8,0.4361705163587945,0.44406937046694156,0.41051077272507525,0.4361705163587945,0.44406937046694156,0.41051077272507525,0.8757392754451985,0.8577347417539894,102.78482286588218,106.01827498310564,102.78482286588218,106.01827498310564,115.85596788242404,109.30448324172453,117.55959602163077,110.17582837461376,0.6783022557629701,2,-0.08971222503507459,1500.0,1356.0,1239.7875000000004,1.2098847584767547,1.0937358216629862,0,0.5555555555555556,-6.700020121892976,147,326,67.30473536858723
102,Dayton,A10,22-14,104.07787096633751,153,98.21037738362509,75,0.6609019430580357,102,22,14,7,9,7-9,0.5966122815479884,0.5354988332261233,0.6239423050162111,0.5966122815479884,0.5354988332261233,0.6239423050162111,0.7928717506312407,0.8103462402586871,104.49812038589953,100.28346042038423,104.49812038589953,100.28346042038423,100.69422127827055,96.5872975732877,105.28944109159347,100.9572738463439,0.6184987514834882,7,0.07498797645068356,1035.0,1047.0,1058.725,0.9775909702708447,0.9889253583319559,0,0.4375,-3.141873576442169,86,32,64.8346105628273
103,Mississippi St.,SEC,17-14,108.58044616729839,82,102.5688797175963,155,0.6581369507938082,103,17,14,9,7,9-7,0.5833670065303865,0.44132445688035943,0.6898443841372275,0.5833670065303865,0.44132445688035943,0.6898443841372275,0.7824603639470117,0.8766981241484927,105.02197304397211,100.79409155717084,105.02197304397211,100.79409155717084,107.65665161921291,98.2271131142365,122.24937910905517,117.21963809484224,0.6184930052483886,8,0.0036825473649568785,1118.0,1121.0,1098.2000000000003,1.0180295028228008,1.0207612456747401,0,0.5625,-4.858296503284151,116,156,66.3620765295721
104,Fairfield,MAAC,25-8,98.30075599225478,254,92.91303588717086,19,0.656611315339676,104,25,8,15,3,15-3,0.4194841377402268,0.39720033233285024,0.41228653039739543,0.4194841377402268,0.39720033233285024,0.41228653039739543,0.8857256147693375,0.8818861455681684,100.47311781940972,104.09009087341623,100.47311781940972,104.09009087341623,99.97935773065937,91.6100841247536,81.52880166361064,89.58849024500387,0.2527288791986149,1,0.06368580004166735,1216.0,1066.0,1199.9499999999998,1.0133755573148884,0.888370348764532,0,0.8333333333333334,-2.104397974315915,75,42,64.4250746765864
105,East Tennessee St.,ASun,23-12,104.26452125191123,148,98.61931008980241,80,0.6547843548410895,105,23,12,16,4,16-4,0.4594909532137911,0.6638835937460799,0.3587066275662726,0.4594909532137911,0.6638835937460799,0.3587066275662726,0.8532077546838845,0.7141870407719407,102.99072268906284,104.24685542690746,102.99072268906284,104.24685542690746,106.91305972167902,99.06238922293603,103.68124356640773,97.27887609043073,0.675463840150816,2,0.009246201190899472,1437.0,1264.0,1318.1375,1.090174583455823,0.9589287915714407,0,0.8,-4.252020824202476,102,143,64.06759988247144
106,Kent St.,MAC,24-12,106.20923454577166,109,100.66809563805805,120,0.6493525666162249,106,24,12,12,4,12-4,0.521932381869173,0.5471513452363145,0.43669659142390677,0.521932381869173,0.5471513452363145,0.43669659142390677,0.8293606749789415,0.8011649233380894,103.48396592254772,102.65024265255056,103.48396592254772,102.65024265255056,105.36134714264486,100.30909460385615,106.26734864839865,100.76472527796022,0.6482719254694044,4,0.07689494609650593,1166.0,1078.0,1100.4125,1.0596026490066226,0.9796326377608398,0,0.75,-3.9626613366800862,98,31,65.9136045392943
107,Valparaiso,Horz,21-12,105.69129297515721,114,100.22492126868568,115,0.6481038583098346,107,21,12,12,6,12-6,0.5595631440523363,0.5409196827844428,0.5711376735843454,0.5595631440523363,0.5409196827844428,0.5711376735843454,0.815995187365744,0.7812145984489742,105.54264025226053,102.530363032128,105.54264025226053,102.530363032128,103.18257357908305,96.6628231051164,113.98290075285378,114.00016916203282,0.4995644706078671,4,0.07255079213815063,1265.0,1201.0,1227.9499999999998,1.0301722382833178,0.9780528523148339,0,0.6666666666666666,-2.7634638947599655,82,36,65.35488412631227
108,Stanford,P10,15-16,104.33967546511693,142,98.96807219113236,87,0.6474446122370766,108,15,16,7,11,7-11,0.6279844627817175,0.42694744870208073,0.7681496393579218,0.6279844627817175,0.42694744870208073,0.7681496393579218,0.7549771433036495,0.8681887562850495,105.95305298538393,100.26593552746525,105.95305298538393,100.26593552746525,104.29779109406742,96.24426937272054,108.6993560309178,103.4001801085945,0.6398608872171759,8,-0.00438074522102061,1182.0,1221.0,1189.8249999999998,0.993423402601223,1.0262013321286745,0,0.3888888888888889,-5.742990928571665,130,174,63.97625146880176
109,UCF,CUSA,20-12,105.03879289601525,124,99.71633711720716,98,0.645199162068094,109,20,12,6,10,6-10,0.5567981336983866,0.42790759330903816,0.6457614307204937,0.5567981336983866,0.42790759330903816,0.6457614307204937,0.8326983539918248,0.8804899038619521,104.70587432225315,102.3369695237659,104.70587432225315,102.3369695237659,102.77254980202005,103.37491474043273,130.43233444559317,108.63889849992124,0.891144779820101,3,0.04860812222812283,1010.0,1078.0,1009.925,1.0000742629403174,1.067405995494715,0,0.375,-4.032788802990373,99,68,64.46408285165774
110,Morehead St.,OVC,22-10,105.08316362447832,121,99.83676875086033,99,0.6431307572439081,110,22,10,13,5,13-5,0.4435391596163586,0.5467809918968333,0.33639837256631594,0.4435391596163586,0.5467809918968333,0.33639837256631594,0.8446168785096968,0.7510113201017419,102.65890192646043,104.45396457731566,102.65890192646043,104.45396457731566,102.3749357313039,98.42229924848246,94.34616326827117,88.13423798199318,0.6863821866759072,4,0.04238501395593097,1263.0,1127.0,1194.6125000000002,1.0572465966997664,0.9434021492324915,0,0.7222222222222222,-3.425830204097873,90,81,63.050785814909915
111,South Florida,BE,10-23,104.29633177892448,143,99.22031856764448,91,0.639633502965285,111,10,23,3,15,3-15,0.7076527311819156,0.5526247812878036,0.8006280454825012,0.7076527311819156,0.5526247812878036,0.8006280454825012,0.683211904571472,0.8204490613321362,109.28321881083517,99.07324387706171,109.28321881083517,99.07324387706171,104.74447555663694,99.3893709824439,110.08102564112666,104.31410081137453,0.6499493670279932,13,-0.08850548140517644,1115.0,1251.0,1142.9375,0.9755564061901898,1.0945480395909664,0,0.16666666666666666,-9.325109648474491,196,323,61.234273629738354
112,Wright St.,Horz,17-14,105.1929341273092,119,100.1894636815975,112,0.6365521830857308,112,17,14,10,8,10-8,0.5588974377678426,0.5297743613363913,0.5723962646440566,0.5588974377678426,0.5297743613363913,0.5723962646440566,0.8249928478557074,0.8208177342232976,104.78400557125734,102.4643830636883,104.78400557125734,102.4643830636883,104.89761741086313,100.67266961209354,113.02738600155533,104.43532416178898,0.7128394939604479,3,-0.00924899687038605,1167.0,1143.0,1119.0125,1.0428837926296624,1.0214363110331655,0,0.5555555555555556,-6.254998985952119,135,188,61.23253487197878
113,Providence,BE,15-17,108.58279324447611,81,103.50319638665893,180,0.634360671528441,113,15,17,4,14,4-14,0.6456145787068495,0.39535055458679896,0.8140205394359419,0.6456145787068495,0.39535055458679896,0.8140205394359419,0.7169122064631026,0.9099561516990846,107.12537239908085,99.73413612828485,107.12537239908085,99.73413612828485,108.24191713159868,102.82130895190686,116.32085780444248,112.08758502980021,0.6049959758872032,14,0.009894054528619245,1304.0,1438.0,1294.6625,1.0072123043650374,1.1107141822675795,0,0.2222222222222222,-5.24211170952408,121,141,71.06429780156878
114,Arizona St.,P10,12-19,104.88075743750844,132,100.38129359076464,116,0.6234585591899577,114,12,19,4,14,4-14,0.6882152865017844,0.5602483870232183,0.7707614974184057,0.6882152865017844,0.5602483870232183,0.7707614974184057,0.729051640958193,0.8146220417248126,107.67440726645093,99.46450146299733,107.67440726645093,99.46450146299733,104.15269790797197,100.94218394306785,108.0318781153927,109.87825246791331,0.4514321306291674,9,-0.025439784023389755,1132.0,1253.0,1155.1375,0.9799699170012227,1.0847193515923428,0,0.2222222222222222,-7.597193478067075,165,232,62.315152665036535
115,Montana,BSky,19-11,101.2786177317069,209,97.0400278727589,55,0.6204939279830176,115,19,11,12,4,12-4,0.4563383782358005,0.5672909510232127,0.3472279632075199,0.4563383782358005,0.5672909510232127,0.3472279632075199,0.8774328704693221,0.8194796907867098,103.19131014621539,105.18896268961963,103.19131014621539,105.18896268961963,101.96097804582348,97.93255469793158,108.48409591525271,77.63940167843997,0.9791039584196457,1,0.004351555450787581,1078.0,971.0,1009.5625000000002,1.0677892651519838,0.9618027610970096,0,0.75,-4.77638305573427,113,153,62.3440875591334
116,Santa Clara,WCC,22-14,107.76333259098541,89,103.33444812943739,173,0.6183655552841474,116,22,14,8,6,8-6,0.5366976922015818,0.4748917723301878,0.5618485265235511,0.5366976922015818,0.4748917723301878,0.5618485265235511,0.8249453756413362,0.8560803472996933,105.09129284361676,103.36560121907821,105.09129284361676,103.36560121907821,103.82814598687274,100.55241221530183,117.19460773758065,113.07216943774361,0.6015218567473719,6,0.05311863089063662,984.0,979.0,950.5250000000001,1.0352173798690196,1.029957128955051,0,0.5714285714285714,-6.530769343099331,141,61,66.94769031123379
117,Rhode Island,A10,20-14,103.08728904162521,172,98.88487335514253,85,0.617423821901502,117,20,14,9,7,9-7,0.5539140515977286,0.534499841628147,0.5565998749731945,0.5539140515977286,0.534499841628147,0.5565998749731945,0.8065441323900155,0.7969505564032227,104.87479215998566,102.08290360802816,104.87479215998566,102.08290360802816,100.04631583152437,98.24984117803763,107.88832058025078,99.07515525324284,0.7271094165884753,6,0.04679269243561324,1058.0,1052.0,1068.175,0.9904744072834508,0.9848573501532989,0,0.5625,-4.449830906878897,105,70,66.09219371708974
118,Texas Tech,B12,13-19,107.57324180631673,92,103.20128375056028,169,0.6170728642486834,118,13,19,5,11,5-11,0.6261289448343603,0.447232029852824,0.7803249190340668,0.6261289448343603,0.447232029852824,0.7803249190340668,0.7387259348678393,0.8492793852513275,106.61877150339294,100.60650382750791,106.61877150339294,100.60650382750791,106.81716191335005,102.47803741565033,114.01217261741184,118.56790540391742,0.38922356302090655,10,-0.05761015206355263,1113.0,1219.0,1111.5124999999998,1.0013382665512085,1.0967038157465618,0,0.3125,-7.974355134088626,169,288,69.204356149443
119,Buffalo,MAC,19-14,103.52101451006328,166,99.46236787068281,96,0.6130012736122376,119,19,14,8,8,8-8,0.4675918140075277,0.4569827440979502,0.44170848996579215,0.4675918140075277,0.4569827440979502,0.44170848996579215,0.8702753531365384,0.8719899313669655,102.36251712795587,103.85701002894301,102.36251712795587,103.85701002894301,104.15257975466123,101.76814687029422,190.52497316618079,176.59463293990603,0.7054014297106876,1,-0.03264560271772998,1114.0,1046.0,1055.775,1.0551490611162415,0.9907413984987331,0,0.5,-7.71170798932732,167,251,65.28417510105211
120,Saint Louis,A10,11-19,99.33974962530593,240,95.53387383521593,45,0.610460045248761,120,11,19,6,10,6-10,0.5964438449137013,0.5620778920615852,0.6185118419649827,0.5964438449137013,0.5620778920615852,0.6185118419649827,0.7827736560362759,0.7955633908765661,106.12702236631465,101.86173230905538,106.12702236631465,101.86173230905538,97.69242441522539,92.68391849165997,93.95097230842984,94.40413841258949,0.4861694996694076,5,-0.13051205859145104,972.0,979.0,1025.0625,0.9482348637278215,0.9550637156270959,0,0.375,-10.113424242531114,211,339,63.2257567682916
121,Akron,MAC,22-13,102.90988285682756,177,99.16932133373035,90,0.6048672485560527,121,22,13,9,7,9-7,0.484085294333572,0.5202972180787033,0.43246836582041237,0.484085294333572,0.5202972180787033,0.43246836582041237,0.8561931942715956,0.8234076684119885,103.05253907127505,103.64237273451029,103.05253907127505,103.64237273451029,102.94008230558595,100.82803063690255,87.68835949924186,93.58261701199869,0.3212271249163106,3,0.02914758797799699,1107.0,1042.0,1057.6,1.0467095310136159,0.9852496217851741,0,0.5625,-5.485737572780777,124,104,65.68862620937321
122,Oral Roberts,Sum,19-16,110.15764748124377,64,106.1624472019849,236,0.6046393205053212,122,19,16,13,5,13-5,0.5195610097974078,0.6268068949171129,0.41670382296561204,0.5195610097974078,0.6268068949171129,0.41670382296561204,0.8393350418777945,0.7801006832368658,105.39052193356828,105.03985169676083,105.39052193356828,105.03985169676083,109.56598969514563,106.39054197802847,106.60331152195162,103.15585900480949,0.5934016585549857,2,-0.009286333420527537,1417.0,1297.0,1229.1875,1.1527940204403315,1.0551685564651447,0,0.7222222222222222,-7.150767807950132,159,189,65.77834009945722
123,Detroit,Horz,16-16,107.3756772049318,95,103.52682819122668,182,0.6034314021474037,123,16,16,10,8,10-8,0.5478368764718414,0.5022132463587631,0.5759985027241693,0.5478368764718414,0.5022132463587631,0.5759985027241693,0.8233271045236831,0.8129468495983764,103.91121361571548,101.59169816475723,103.91121361571548,101.59169816475723,108.06497075475717,103.56584877730053,90.44333422523903,86.89285100940826,0.6131444396339937,3,-0.030818441174996103,1340.0,1327.0,1260.5625,1.0630175021071941,1.0527046457434677,0,0.5555555555555556,-7.978697830366157,170,244,69.41395802406677
124,LIU Brooklyn,NEC,27-6,107.91311543193537,86,104.30900285487502,200,0.5964368834207034,124,27,6,16,2,16-2,0.3695769038165069,0.3891797639586761,0.3294909859609256,0.3695769038165069,0.3891797639586761,0.3294909859609256,0.905306427701604,0.8862671226097967,99.91224050343884,105.10723142690722,99.91224050343884,105.10723142690722,107.24221531531367,102.97721508350087,98.62150493978415,100.91251815845328,0.43435772590848376,2,0.1231266264454084,1478.0,1292.0,1329.6125,1.1116020645112767,0.9717116829151351,0,0.8888888888888888,-1.0884429627715992,64,6,73.46155586122988
125,James Madison,CAA,21-12,106.90881954283758,102,103.36148245241392,176,0.5958144529092156,125,21,12,10,8,10-8,0.531467368275071,0.4892775855410473,0.5647904313589577,0.531467368275071,0.4892775855410473,0.5647904313589577,0.8264164318186971,0.8379776480161477,104.52277704362126,103.07325934791126,104.52277704362126,103.07325934791126,107.34888028114206,101.9889523135304,104.53676015063601,96.38921564864371,0.7177161949582835,4,0.09580514500428605,1293.0,1239.0,1198.8125,1.0785673322558782,1.033522756894844,0,0.5555555555555556,-3.194411482877679,87,17,66.82288013804525
126,Austin Peay,OVC,18-13,103.46258321487916,167,100.08654966508333,111,0.5942370829234166,126,18,13,13,5,13-5,0.4268532918076121,0.5591532751399789,0.3417157501712158,0.4268532918076121,0.5591532751399789,0.3417157501712158,0.8706123057997902,0.7852051501266064,101.52345700324906,104.38578797617468,101.52345700324906,104.38578797617468,102.14056748764332,99.3727520234889,108.26702576895886,106.30579884899699,0.5523645842062591,1,-0.044449386698463655,1291.0,1160.0,1220.1875000000002,1.0580341136095885,0.9506735645136504,0,0.7222222222222222,-6.655328646298336,144,272,66.65687459496503
127,Rider,MAAC,23-11,106.71568879107707,104,103.39101679848055,177,0.5900026165751772,127,23,11,13,5,13-5,0.45727641836343697,0.46493716865572804,0.41953334812568494,0.45727641836343697,0.46493716865572804,0.41953334812568494,0.8563572958517928,0.824150965614141,101.30473554546656,103.2151795254322,101.30473554546656,103.2151795254322,105.88670370019716,102.20372514373146,126.32819164451473,100.71397359349189,0.9312393440933017,2,0.07368792574570682,1337.0,1251.0,1268.4125,1.0540734973835406,0.9862722103416673,0,0.7222222222222222,-3.5103560520010215,93,34,67.46403135185714
128,Northern Colorado,BSky,19-11,105.9239568593412,111,102.65645076479342,157,0.5891214880268745,128,19,11,13,3,13-3,0.44969905657080195,0.540052476434206,0.3510625437894883,0.44969905657080195,0.540052476434206,0.3510625437894883,0.8486988287174274,0.764610136227919,102.49032521393767,104.19993259427693,102.49032521393767,104.19993259427693,102.4079222607302,97.04737315732469,103.7157120529143,105.51149591068446,0.4508065615059087,3,0.027321552221126866,1122.0,990.0,1050.15,1.0684187973146693,0.9427224682188258,0,0.8125,-4.462716190409849,106,111,66.0730002124248
129,St. Bonaventure,A10,16-15,107.26047819289873,98,104.05326183799127,194,0.5864016263610913,129,16,15,8,8,8-8,0.5531024917496862,0.5148544524189875,0.582546136030414,0.5531024917496862,0.5148544524189875,0.582546136030414,0.8146468230017775,0.8298947751995152,104.25583729558791,101.77605601369552,104.25583729558791,101.77605601369552,109.85668288363865,105.51839511328977,113.36320978655058,112.29497212919735,0.5271931265039336,5,-0.0005993457743016517,1107.0,1114.0,1039.2625,1.065178431820642,1.0719139774599775,0,0.5,-6.346107231355368,138,167,63.12985543770793
130,SMU,CUSA,17-15,104.28560836507671,144,101.17306538485714,124,0.586243889980949,130,17,15,8,8,8-8,0.4823543014071132,0.26853978861381916,0.6083751073388891,0.4823543014071132,0.26853978861381916,0.6083751073388891,0.8683966709744372,0.9509415452888507,102.67611166990037,103.85404855211453,102.67611166990037,103.85404855211453,104.69227699559431,100.53921225618497,103.73408055051459,102.8477402584322,0.524650552888923,2,-0.06601633234473292,1010.0,999.0,975.9000000000001,1.0349421047238445,1.0236704580387335,0,0.5,-8.56290515039186,181,301,59.492616582881084
131,Saint Peter's,MAAC,20-14,94.93338331875182,293,92.1891123900359,14,0.5835427449853776,131,20,14,11,7,11-7,0.5091471833876385,0.5809658818906492,0.4202344343216352,0.5091471833876385,0.5809658818906492,0.4202344343216352,0.8366000262564283,0.7925774613503721,102.7932370506807,102.46407631323484,102.7932370506807,102.46407631323484,95.04774367531657,92.42117388192223,89.77652107181274,94.18558119058525,0.3655508751901997,3,0.04648863489138111,1171.0,1088.0,1209.8999999999996,0.9678485825274818,0.8992478717249363,0,0.6111111111111112,-5.7365732329827654,129,71,63.6042801269635
132,Vermont,AE,23-9,102.05589618630631,192,99.12346156566807,89,0.5830427496330033,132,23,9,13,3,13-3,0.39300566969951833,0.5035167307420099,0.29147464992714367,0.39300566969951833,0.5035167307420099,0.29147464992714367,0.8687407793994816,0.7825929676265722,100.21964068341057,104.69990766330666,100.21964068341057,104.69990766330666,101.38864217982882,95.29244163964036,125.32122362646989,123.91517483966868,0.5323931104819158,2,0.0673481287954949,1055.0,880.0,991.0749999999998,1.0645006684660598,0.8879247281991778,0,0.8125,-2.718247398126372,81,39,64.32416070995757
133,Ohio,MAC,19-16,107.49945014662387,93,104.55533971193451,208,0.5791649078247992,133,19,16,9,7,9-7,0.478177058706259,0.5046172485231957,0.4459795659413404,0.478177058706259,0.5046172485231957,0.4459795659413404,0.8650359628910468,0.8532182337683191,102.49373911134153,103.63476795152827,102.49373911134153,103.63476795152827,110.19880433797955,107.40467390786787,74.52352913365928,106.01681996136487,0.01706433827448595,1,-0.04367006557576636,1201.0,1156.0,1096.6375,1.0951659048682905,1.054131378874058,0,0.5625,-8.98833170328033,189,271,67.1643788804154
134,Air Force,MWC,15-15,106.53382111451171,106,103.65290518402814,184,0.5781706748847799,134,15,15,6,10,6-10,0.5959234585021144,0.42678628515875466,0.7142951975641435,0.5959234585021144,0.42678628515875466,0.7142951975641435,0.7531900172039926,0.8631605602512932,105.00752653046966,100.50941956517164,105.00752653046966,100.50941956517164,106.21761595609664,100.77478151120717,106.92541836325735,105.56740240916017,0.5366820314564178,9,0.04383472400019883,987.0,1046.0,989.0125,0.9979651419976997,1.0576206064129623,0,0.375,-4.553327337798996,109,77,60.60160769310092
135,Murray St.,OVC,21-9,104.15706175369306,149,101.4046518814834,129,0.5763924987353981,135,21,9,14,4,14-4,0.4051164046854446,0.4787812137598081,0.3436522778669453,0.4051164046854446,0.4787812137598081,0.3436522778669453,0.8898627410381477,0.8482097651738956,100.73959457013788,105.01005865005179,100.73959457013788,105.01005865005179,105.63459561161902,102.9401711997958,104.20662207717466,110.63469490431814,0.334396291821315,1,0.05426199165667489,1259.0,1122.0,1146.2875000000001,1.0983282989651373,0.9788120345026879,0,0.7777777777777778,-3.638915587923701,95,59,62.10419349082499
