rank,team,conf,record,adjoe,oe Rank,adjde,de Rank,barthag,rank,proj. W,Proj. L,Pro Con W,Pro Con L,Con Rec.,sos,ncsos,consos,Proj. SOS,Proj. Noncon SOS,Proj. Con SOS,elite SOS,elite noncon SOS,Opp OE,Opp DE,Opp Proj. OE,Opp Proj DE,Con Adj OE,Con Adj DE,Qual O,Qual D,Qual Barthag,Qual Games,FUN,ConPF,ConPA,ConPoss,ConOE,ConDE,ConSOSRemain,Conf Win%,WAB,WAB Rk,"Fun Rk, adjt", new
179,Central Michigan,MAC,14-15,102.42455162291469,175,103.18094667553375,186,0.4788590376146372,179,14,15,9,7,9-7,0.45828413600481993,0.4783761643554852,0.4376589863900373,0.45828413600481993,0.4783761643554852,0.4376589863900373,0.8553162772409131,0.7970356889500728,100.27051214946995,102.54172769064553,100.27051214946995,102.54172769064553,102.6943415602611,99.90815996064131,84.55719537943789,101.73640243919999,0.10649959996105127,1,-0.037001773008124406,1040.0,1008.0,1014.8749999999999,1.0247567434413105,0.9932257667200395,0,0.5625,-9.474197775263463,198,253,63.09317377983918
180,North Texas,SB,22-9,102.68296241444685,170,103.53609882047492,192,0.47622981892386984,180,22,9,13,5,13-5,0.3896298839603614,0.4558795218488293,0.3256592906287603,0.3896298839603614,0.4558795218488293,0.3256592906287603,0.8736671992318221,0.7995469153194416,100.7629755138845,104.82091934285789,100.7629755138845,104.82091934285789,101.00750285308148,103.88305273450808,110.69736232723352,107.5547122838909,0.5820522852133589,3,0.12629788554693433,1318.0,1240.0,1244.9374999999995,1.0586876851247558,0.9960339374466594,0,0.7222222222222222,-3.7041582095903216,90,5,66.97922797928658
181,Troy,SB,17-13,104.60617858544566,143,105.6178396570462,234,0.47235727552665097,181,17,13,13,5,13-5,0.4750392737404693,0.6934052538521163,0.35872303658334576,0.4750392737404693,0.6934052538521163,0.35872303658334576,0.8472769846309014,0.6967582512768796,103.40939926076462,104.29422028688934,103.40939926076462,104.29422028688934,103.99587126445077,107.43078612110786,102.03176082043065,107.33748304817648,0.35824755550570725,3,0.07438672943423907,1308.0,1263.0,1209.15,1.0817516437166603,1.0445354174420047,0,0.7222222222222222,-6.583193558338445,137,29,65.47122824073057
182,Fresno St.,WAC,14-18,98.81847780108582,235,99.78949375045804,111,0.47191698778510593,182,14,18,7,9,7-9,0.5446304693185918,0.48710862462312854,0.593254026290496,0.5446304693185918,0.48710862462312854,0.593254026290496,0.8379815765657699,0.8700811381373498,104.60824980371392,102.47335520327272,104.60824980371392,102.47335520327272,97.25218581188359,100.18989654183744,109.99245101562032,130.3690676983534,0.12406206725253428,3,-0.0008290439658523163,1040.0,1118.0,1060.2250000000001,0.9809238605013085,1.0544931500389068,0,0.4375,-11.058160254207476,224,170,64.92227985167604
183,Robert Morris,NEC,23-12,100.34389035862783,208,101.38993889588659,150,0.4702196019306382,183,23,12,15,3,15-3,0.3621837664973766,0.5659071896166351,0.19001374144036431,0.3621837664973766,0.5659071896166351,0.19001374144036431,0.882937519527062,0.7822516303246799,98.54255291423354,104.92723766655787,98.54255291423354,104.92723766655787,98.32505501886807,100.04622027228672,95.10481886261697,94.80457021341512,0.5090898136658629,3,0.042243922664731426,1248.0,1097.0,1204.5375,1.0360823137511286,0.9107229953405354,0,0.8333333333333334,-6.358122873804546,136,69,65.72533293327771
184,Valparaiso,Horz,12-17,110.3064779936931,58,111.486087722034,324,0.4694562603840063,184,12,17,10,8,10-8,0.5641124714627386,0.5587416055222454,0.5698485479518438,0.5641124714627386,0.5587416055222454,0.5698485479518438,0.7929142446628401,0.74188887696257,103.61618622561465,100.44800299144386,103.61618622561465,100.44800299144386,111.50416145571208,106.58416605639336,112.17991988864226,114.46999552065857,0.4421599927470277,4,0.010724370592598953,1297.0,1293.0,1189.525,1.0903511906012904,1.0869885038145477,0,0.5555555555555556,-9.338455560628992,193,146,67.07264809050747
185,Texas A&M Corpus Chris,Slnd,14-15,99.27730705038448,226,100.37702736341083,124,0.4683702747117014,185,14,15,10,6,10-6,0.4642761180585256,0.5838139361226481,0.3747839422408452,0.4642761180585256,0.5838139361226481,0.3747839422408452,0.8343129588715033,0.7095942374937226,101.97136870197102,103.15582650157091,101.97136870197102,103.15582650157091,98.46988345390378,98.8669710035646,96.3091546373979,107.17663510055039,0.22626523035586016,3,-0.017681949815518905,1099.0,1041.0,1076.675,1.0207351336289967,0.9668655815357466,0,0.625,-8.827122381551789,184,212,64.5048483289705
186,Massachusetts,A10,11-20,102.3516006539882,178,103.49037069769017,191,0.4682320665180078,186,11,20,5,11,5-11,0.6379823567171548,0.5899577888277947,0.6571536743518103,0.6379823567171548,0.5899577888277947,0.6571536743518103,0.7404426900174603,0.7512697676444879,106.61014867306955,100.44514778443371,106.61014867306955,100.44514778443371,103.11469529996809,104.04500155559865,109.80766663328899,113.63401293648218,0.40277784891135937,10,0.013636934486400132,1142.0,1233.0,1146.9749999999997,0.9956625035419258,1.0750016347348463,0,0.3125,-9.860815797086378,209,136,68.37362553964793
187,Iowa,B10,10-22,102.13476368335047,181,103.28184939989825,187,0.4679346325375322,187,10,22,4,14,4-14,0.6832409602298534,0.5057119453997374,0.8064536848613755,0.6832409602298534,0.5057119453997374,0.8064536848613755,0.6872527867179054,0.812545290023666,107.30290665952865,98.25072594697998,107.30290665952865,98.25072594697998,100.0455413479684,100.65344936321233,114.64347650994017,121.5071999896965,0.3387916373131789,12,-0.0071585932331388324,1042.0,1204.0,1106.175,0.9419847673288585,1.08843537414966,0,0.2222222222222222,-9.804839830684978,206,182,61.35530011252466
188,Manhattan,MAAC,11-20,99.36754657318312,222,100.56424066831052,129,0.4656371504173792,188,11,20,4,14,4-14,0.4823657366990956,0.43118958653119555,0.4991316783224986,0.4823657366990956,0.43118958653119555,0.4991316783224986,0.8531793839154718,0.8573648607574267,101.07780886079141,102.22852683458761,101.07780886079141,102.22852683458761,98.05464600925842,102.1475557454998,94.3255817659704,101.2360845715808,0.3072340213894128,3,-0.13338855928131627,1162.0,1225.0,1211.5874999999999,0.9590722915183593,1.0110701868416438,0,0.2222222222222222,-13.922452300548384,272,345,66.08411752033068
189,Seattle,ind,17-14,99.45294455830555,220,100.81980040667639,136,0.4608361914060141,189,17,14,1,0,1-0,0.43068733613103066,0.44096432711796657,0.12237760652295343,0.43068733613103066,0.44096432711796657,0.12237760652295343,0.863662386462925,0.8594862107272287,102.14782504626399,105.1345382435383,102.14782504626399,105.1345382435383,85.82157097151776,93.8465355403801,80.23452691380895,97.83458796023419,0.09273162034653258,2,0.016262768510312275,76.0,72.0,83.1375,0.9141482483837017,0.8660351826792964,0,1.0,-8.45443303563023,178,126,78.34071796429726
190,Mount St. Mary's,NEC,16-15,96.78836334660859,269,98.15172353260778,83,0.45987183293053185,190,16,15,12,6,12-6,0.37090342680404603,0.6310720767997093,0.21660565173211804,0.37090342680404603,0.6310720767997093,0.21660565173211804,0.8677135160002367,0.7067827741227725,99.10524085784263,104.96475442974271,99.10524085784263,104.96475442974271,96.40126940908078,98.03759552199934,89.45805205003107,93.66859295288644,0.370768603931895,4,-0.07530370527108932,1212.0,1049.0,1180.0375,1.0270860036227663,0.8889548001652491,0,0.6666666666666666,-9.782245337295153,204,321,65.49294601712532
191,San Diego,WCC,10-20,99.26565355090639,227,100.67875941902882,130,0.4594504861304899,191,10,20,3,10,3-10,0.5913300434439617,0.6072124964679956,0.5851381520813311,0.5913300434439617,0.6072124964679956,0.5851381520813311,0.8062634617267537,0.8150291365719684,105.63870139081112,101.82079709367468,105.63870139081112,101.82079709367468,95.76465150491967,99.07568031318424,92.38306477773281,104.12496184182066,0.20165981360592658,2,-0.044571714007662244,791.0,852.0,822.7375,0.9614245126787099,1.0355672374238443,0,0.23076923076923078,-12.290178657762128,243,272,62.382148524853676
192,San Jose St.,WAC,13-17,109.69658252516687,64,111.4312729582937,322,0.4550138035058062,192,13,17,6,10,6-10,0.5371661179041027,0.45732331934347115,0.5953139373396351,0.5371661179041027,0.45732331934347115,0.5953139373396351,0.8290483101368465,0.8560176067806433,104.63945121100313,102.78111295733387,104.63945121100313,102.78111295733387,110.80587698011524,112.4003299809892,113.53103592881067,112.97089283437674,0.5142160435493697,3,0.011059446880069324,1173.0,1235.0,1061.2875,1.1052612981873433,1.16368090644618,0,0.375,-10.234812450216292,214,143,65.35305264080729
193,Lipscomb,ASun,16-13,108.8301914957436,72,110.92439129351308,317,0.44542079084933284,193,16,13,14,6,14-6,0.3900316166843017,0.5073539349533319,0.3515596709673604,0.3900316166843017,0.5073539349533319,0.3515596709673604,0.8698471369069396,0.7227729302689744,99.51603634873314,104.13727734119983,99.51603634873314,104.13727734119983,109.96413647056848,109.27401717396336,98.39360391816527,103.80433580629204,0.3507788821747239,3,-0.01655458435174295,1592.0,1452.0,1409.625,1.1293783807750288,1.0300611864857674,0,0.7,-8.156455652809864,173,208,68.94319337089904
194,Davidson,SC,14-15,103.05208922659823,166,105.1662774772532,229,0.4418781153008306,194,14,15,11,7,11-7,0.5132600253695476,0.6485823901883772,0.45156999573983,0.5132600253695476,0.6485823901883772,0.45156999573983,0.8386048904738562,0.7393725164765248,104.02582674295057,103.20114033645011,104.02582674295057,103.20114033645011,103.29109808133057,106.50146681427404,117.78643472588082,104.78807067557355,0.7932669572958404,3,0.03424286146093769,1281.0,1284.0,1211.6375,1.0572469075940618,1.0597228956680524,0,0.6111111111111112,-8.86112774122519,185,83,65.46866241758978
195,Arkansas St.,SB,15-14,99.79591111164247,215,101.89955998555176,156,0.44031229540865474,195,15,14,11,7,11-7,0.40879012921975993,0.4911865042527474,0.3670968409222572,0.40879012921975993,0.4911865042527474,0.3670968409222572,0.8874188768852661,0.8086046201955208,101.34415768991468,105.160711249559,101.34415768991468,105.160711249559,99.47280649590635,99.25414414123004,88.06156732186658,92.24561262464813,0.3696280011187993,2,-0.026171435321747594,1220.0,1158.0,1191.9999999999998,1.0234899328859062,0.9714765100671143,0,0.6111111111111112,-9.62539024833394,200,231,65.87425339954362
196,Rider,MAAC,17-16,102.49985009037292,172,104.67827231173469,220,0.43983105817073076,196,17,16,9,9,9-9,0.513235361029463,0.5049818950665113,0.501927911070041,0.513235361029463,0.5049818950665113,0.501927911070041,0.8270318545147578,0.7942812166661978,101.69985672411998,101.27455961994008,101.69985672411998,101.27455961994008,99.39564518176977,105.01073386719025,108.03841533019465,102.3717871809315,0.6501208772411515,4,0.07367006922886882,1218.0,1270.0,1241.2875,0.9812392374852724,1.023131224635711,0,0.5,-8.59753300700303,181,30,67.29651177460211
197,The Citadel,SC,14-16,100.92131427306046,197,103.15476202717437,184,0.43739860278379555,197,14,16,9,9,9-9,0.4615082877589181,0.5351280884546171,0.4214511026978661,0.4615082877589181,0.5351280884546171,0.4214511026978661,0.8408304115584492,0.725810770681649,102.73032296396414,103.80018478152806,102.73032296396414,103.80018478152806,99.42349838055299,100.96415240141073,118.95067733132548,125.99229048449837,0.3404284343666487,3,-0.02252151456104534,1100.0,1077.0,1077.65,1.0207395722173247,0.9993968357073261,0,0.5,-9.884819162906677,211,225,58.7974588631269
198,San Francisco,WCC,10-18,100.96160933636236,194,103.36761043354278,189,0.43270081921371967,198,10,18,7,7,7-7,0.5788426056626971,0.5986702612431014,0.5648468943712156,0.5788426056626971,0.5986702612431014,0.5648468943712156,0.7725296927945211,0.7350333194339267,106.25076536511696,102.19306294912269,106.25076536511696,102.19306294912269,100.72979964200788,100.05806394188858,100.22242252594489,105.21660322408988,0.36372437419236575,5,-0.01577250168533928,971.0,990.0,966.3875000000002,1.0047729301134378,1.0244337804452146,0,0.5,-9.970479948100927,213,201,65.52855254863591
199,Quinnipiac,NEC,23-10,103.37299051608863,161,106.02597692939133,239,0.4276575424295748,199,23,10,15,3,15-3,0.2774083375985807,0.3735687270966855,0.191836721372983,0.2774083375985807,0.3735687270966855,0.191836721372983,0.9233372096242025,0.8856965335967124,95.67287222842775,106.18047641462793,95.67287222842775,106.18047641462793,102.96752388386045,104.84816164666306,107.34688638890555,111.30141658432125,0.3974672783829096,2,0.032182117935346644,1356.0,1178.0,1250.4,1.0844529750479845,0.9420985284708893,0,0.8333333333333334,-6.240667724322743,134,90,67.33824466992897
200,Eastern Michigan,MAC,15-15,99.43094136055247,221,102.04336667574508,161,0.4259860233671145,200,15,15,8,8,8-8,0.442205300848495,0.43659018555204493,0.4448453201231174,0.442205300848495,0.43659018555204493,0.4448453201231174,0.8703488946108795,0.8328856551850984,100.89048926116831,103.33950123452989,100.89048926116831,103.33950123452989,96.28031670210316,99.42874769102087,93.96333977747565,122.41475062316998,0.045569901545531005,1,0.000957937189186131,1006.0,1002.0,1034.8875,0.9720863378869683,0.9682211834619705,0,0.5,-9.833385285171792,208,166,65.35519410555179
201,Bowling Green,MAC,13-16,101.4356571208046,190,104.20105407985261,204,0.42328023257230857,201,13,16,6,10,6-10,0.518280166512107,0.5004161579500519,0.5250010445129376,0.518280166512107,0.5004161579500519,0.5250010445129376,0.8363879030718813,0.8104803982608613,102.98407256717486,102.2736910634824,102.98407256717486,102.2736910634824,98.8702297370493,104.0467266340604,90.70163178739118,109.5675065338078,0.10219195255829004,2,0.031951135769952566,988.0,1059.0,1012.15,0.9761399002124191,1.0462876055920565,0,0.375,-9.745129551635243,203,91,62.79832650401299
202,Canisius,MAAC,15-17,100.53611175848741,205,103.82253097758576,195,0.4085629419772836,202,15,17,8,10,8-10,0.4608311974784235,0.405667220117367,0.5096006518154993,0.4608311974784235,0.405667220117367,0.5096006518154993,0.8710969646018272,0.885257274085523,99.87065125953981,102.27342249135931,99.87065125953981,102.27342249135931,101.4596048529255,102.27327426634578,113.86292544485629,112.2663929684228,0.5405082091821098,1,0.009041181530513587,1188.0,1220.0,1206.0125,0.9850644168281838,1.0115981384935895,0,0.4444444444444444,-11.335694834076408,227,150,65.15468248806316
203,Evansville,MVC,8-21,99.17040590494311,229,102.46007118226257,167,0.4072644526889384,203,8,21,3,15,3-15,0.5865344577890921,0.3680545510815211,0.6972103197197501,0.5865344577890921,0.3680545510815211,0.6972103197197501,0.7996293276002386,0.8914598031398461,105.14893294303774,101.9520582416997,105.14893294303774,101.9520582416997,98.55524724106573,103.56279572366616,111.58296606718002,102.53484858903548,0.7256185736513319,4,-0.07819627078070718,1096.0,1274.0,1159.8249999999998,0.9449701463582869,1.0984415752376437,0,0.16666666666666666,-13.35870208751446,259,324,65.1971832866343
204,Austin Peay,OVC,15-15,104.2732630176053,148,107.92011827003557,271,0.4024354153957186,204,15,15,11,7,11-7,0.4870751584573399,0.6960077271339525,0.3740046414624099,0.4870751584573399,0.6960077271339525,0.3740046414624099,0.8237285951930207,0.6818046455553716,103.1897035709093,103.47146386450054,103.1897035709093,103.47146386450054,102.35686174615408,105.73944989251567,110.05100765946392,105.90594908298706,0.6086197688680981,4,0.05305369100647195,1307.0,1278.0,1236.6,1.056930292738153,1.0334788937409025,0,0.6111111111111112,-8.306502968032051,177,55,65.70768896763751
205,Georgia St.,CAA,11-20,99.89661246023051,214,103.44888840744343,190,0.40087234446648723,205,11,20,5,13,5-13,0.4974909130559009,0.39577191451987065,0.557877311621838,0.4974909130559009,0.39577191451987065,0.557877311621838,0.83707087766188,0.8655737843453185,102.26084951873942,102.39279887453564,102.26084951873942,102.39279887453564,98.91764317963322,104.25923207713487,95.10193020969457,97.26266650674499,0.43576727258030806,3,-0.07892491542698327,1105.0,1204.0,1133.575,0.9747921399113424,1.0621264583287386,0,0.2777777777777778,-13.416769692159162,261,325,61.404249770985416
206,Mercer,ASun,14-17,107.2198584545275,101,111.03936734113566,320,0.40070266540237215,206,14,17,10,10,10-10,0.45725096906924234,0.6785739835616867,0.3559256487875248,0.45725096906924234,0.6785739835616867,0.3559256487875248,0.847862439868593,0.6564988742667395,100.51154566138291,102.50118696085957,100.51154566138291,102.50118696085957,106.14774987367039,110.11627926770207,110.70466068541505,127.12018006551381,0.16937398162033362,4,-0.013892331720938511,1518.0,1486.0,1409.775,1.0767675692929721,1.0540689117057687,0,0.5,-10.84094808509164,220,197,68.4345859897854
207,Eastern Illinois,OVC,17-12,100.29117464534121,209,103.89471609695465,199,0.39988269429360307,207,17,12,11,7,11-7,0.4079671464519382,0.43182345246205117,0.3742818764772776,0.4079671464519382,0.43182345246205117,0.3742818764772776,0.8923001189575259,0.8886743096055019,100.8173714258943,105.11723265050381,100.8173714258943,105.11723265050381,99.60289047837286,102.98239910412416,98.60413426942655,95.69334151197725,0.5853054001989751,1,0.06808490245899967,1238.0,1209.0,1192.2625,1.0383619379121627,1.0140384353277907,0,0.6111111111111112,-7.728561412369187,164,37,62.983103956869456
208,Southeastern Louisiana,Slnd,15-12,101.19520161959679,192,104.99131078058738,225,0.39567908287951137,208,15,12,10,6,10-6,0.3911662518306521,0.43954253022685363,0.34474437657037343,0.3911662518306521,0.43954253022685363,0.34474437657037343,0.8929663601451002,0.8382244534868983,100.00386863624297,104.77226415850464,100.00386863624297,104.77226415850464,98.7900013056996,103.39440513153099,99.42059560626967,101.73938599422644,0.4341018458277204,1,0.041067887186546415,1104.0,1053.0,1065.5375,1.0360968056028061,0.9882336379526766,0,0.625,-8.068150849241965,171,72,65.82143162156531
209,South Dakota St.,Sum,12-16,105.50320061872642,134,109.48631993511728,297,0.3950411095634888,209,12,16,10,8,10-8,0.4210476911982628,0.5793064740164524,0.34575615982805247,0.4210476911982628,0.5793064740164524,0.34575615982805247,0.8687823819598604,0.7563337291964054,101.20120540646165,104.35373487953618,101.20120540646165,104.35373487953618,104.61463762043144,108.33924068676811,98.64406399721511,98.87622459973028,0.4932419965783912,2,-0.07221136456608618,1346.0,1296.0,1246.5625000000002,1.0797693657558283,1.0396590624216593,0,0.5555555555555556,-11.198848021527418,226,317,66.88446535416138
210,Loyola Chicago,Horz,12-16,102.03272868757185,182,105.89705135268426,238,0.39472383940092737,210,12,16,5,13,5-13,0.5452546084494205,0.46951674442789515,0.5779531289021733,0.5452546084494205,0.46951674442789515,0.5779531289021733,0.8124073589086226,0.8171519193654411,104.51120405976597,102.24067094065767,104.51120405976597,102.24067094065767,99.48184364698024,104.05797014729563,103.4327854234496,99.42054984748259,0.6118217344093764,3,0.05178282506799875,1117.0,1234.0,1143.0375000000001,0.977220782345286,1.0795796288398236,0,0.2777777777777778,-9.22452258203603,191,59,63.08653859250089
211,Montana St.,BSky,13-14,102.59394979429453,171,106.72406824337733,252,0.388438893380652,211,13,14,10,6,10-6,0.4485272442620379,0.559005081833267,0.389150355020248,0.4485272442620379,0.559005081833267,0.389150355020248,0.8764005598842043,0.8127381370701545,103.78091971513096,105.96798637478271,103.78091971513096,105.96798637478271,103.63269564734001,104.82077824350628,79.79060449792941,96.54949621273182,0.10042824200755825,1,0.02712109891749015,1111.0,1068.0,1026.225,1.0826085897342201,1.0407074471972522,0,0.625,-9.458313462011644,196,107,63.29542088495846
212,Loyola MD,MAAC,13-17,100.11480997614002,211,104.37517058407964,209,0.3824284893461063,212,13,17,6,12,6-12,0.45286188482221934,0.3612143072060061,0.5081590008326408,0.45286188482221934,0.3612143072060061,0.5081590008326408,0.8670299174548318,0.8744703720430693,99.61956292082505,102.02748302693706,99.61956292082505,102.02748302693706,100.00028219301144,104.91403641201906,105.39737103207919,96.18609238322455,0.7411028487935214,2,-0.021477306976587174,1152.0,1213.0,1175.6125000000002,0.9799147253027676,1.0318025710002232,0,0.3333333333333333,-11.696088023559149,232,222,64.96120258505043
213,Tulane,CUSA,8-22,95.74811019359902,281,100.0544413399659,116,0.37614906412814364,213,8,22,3,13,3-13,0.567315917238563,0.47111202223693194,0.6371386367897701,0.567315917238563,0.47111202223693194,0.6371386367897701,0.8150698790660097,0.8635575731692747,104.17932549331312,101.39559340817341,104.17932549331312,101.39559340817341,92.93796105305854,99.05577345019833,115.19783282198682,125.61475195467749,0.269819060610449,3,-0.08535028043090598,975.0,1107.0,1081.1750000000002,0.9017966564154738,1.023886049899415,0,0.1875,-14.67062224889337,286,330,64.80661946567251
214,Texas St.,Slnd,11-16,99.19636602091146,228,103.83195925090104,196,0.3716293986545586,214,11,16,9,7,9-7,0.4464981397827052,0.5446480685738394,0.38833062534450496,0.4464981397827052,0.5446480685738394,0.38833062534450496,0.8641110417410535,0.7810952217720073,101.73024131436696,103.76869445019659,101.73024131436696,103.76869445019659,96.7557197765411,100.6411255953124,82.61209458054677,95.40658435216753,0.16031283657982073,2,-0.03478206986929244,1222.0,1217.0,1230.6375,0.9929812800276279,0.9889183451666311,0,0.5625,-11.150177866706104,225,248,74.63257204489021
215,James Madison,CAA,13-20,100.59801426437409,204,105.49412098511431,231,0.36667423005587624,215,13,20,4,14,4-14,0.4904138075684559,0.3683443402379168,0.5678991006129847,0.4904138075684559,0.3683443402379168,0.5678991006129847,0.8301701876765443,0.8495187841627264,102.3686615885674,102.69686073718695,102.3686615885674,102.69686073718695,100.25033780667934,106.06589181547574,95.53616009487641,98.2253269373374,0.42086299964454515,4,-0.01945913393551585,1164.0,1276.0,1180.7750000000003,0.9857932290233107,1.0806461857678218,0,0.2222222222222222,-12.770564541179642,251,218,66.61588573474549
216,Portland St.,BSky,11-19,110.04193639226611,59,115.48368518949587,343,0.3646868628906954,216,11,19,7,9,7-9,0.49777131733802066,0.6259666140540704,0.3920572583804271,0.49777131733802066,0.6259666140540704,0.3920572583804271,0.8367525553596024,0.7427071054503909,103.77411093055434,103.75498648926363,103.77411093055434,103.75498648926363,111.80008820678542,117.26615441641538,106.3322083759092,121.64988124674481,0.17542494618922516,2,-0.01652347839932683,1291.0,1235.0,1092.5375000000001,1.1816528036795073,1.1303959818312872,0,0.4375,-12.529983575717623,248,206,65.9367081853743
217,Louisiana Lafayette,SB,12-16,99.31449490627266,225,104.2901490357065,208,0.3630427730753625,217,12,16,10,8,10-8,0.41029079024265114,0.5126298009475244,0.3701406752337177,0.41029079024265114,0.5126298009475244,0.3701406752337177,0.8861387237554127,0.8129325244125499,101.38234967720192,105.2423737686014,101.38234967720192,105.2423737686014,97.83871524694818,99.54906106013124,105.92745285675264,106.52853225275832,0.48373782361280826,1,-0.04274461115569783,1203.0,1162.0,1185.2875,1.0149436318192844,0.9803528679750694,0,0.5555555555555556,-11.66638197656266,231,265,65.53332037417627
218,Florida Atlantic,SB,12-16,102.42995369711389,174,107.78915263578006,268,0.35744401877798415,218,12,16,10,8,10-8,0.4458925461168522,0.5965057451663673,0.3799208213847327,0.4458925461168522,0.5965057451663673,0.3799208213847327,0.8635347234287071,0.7482371331324082,101.9988328567797,104.06112089426198,101.9988328567797,104.06112089426198,105.12882049758073,108.27468704256081,88.32245469632035,88.18742848314152,0.5043985120543154,1,-0.004542084501371335,1345.0,1313.0,1237.225,1.0871102669280044,1.0612459334397544,0,0.5555555555555556,-10.931322410074241,221,177,67.84171142530036
219,IPFW,Sum,14-15,97.64936068129758,255,102.97250772604674,179,0.3519662104958953,219,14,15,9,9,9-9,0.3969415549964362,0.46997845932019655,0.35044340480901925,0.3969415549964362,0.46997845932019655,0.35044340480901925,0.860632991265323,0.734078898194752,100.98730832326993,105.73737774702275,100.98730832326993,105.73737774702275,97.28986570094816,103.17117428389528,84.58925214338412,98.79963203559483,0.14358884020328527,3,-0.014543139690322338,1217.0,1228.0,1217.325,0.9997330211734746,1.008769227609718,0,0.5,-9.876754998358178,210,198,65.69241915962986
220,East Carolina,CUSA,7-21,102.3200158013788,179,107.9811877106518,273,0.3499418796105711,220,7,21,4,12,4-12,0.6345908867438459,0.6501390052801039,0.6175925776271772,0.6345908867438459,0.6501390052801039,0.6175925776271772,0.7559306999085511,0.7179341013210456,105.10338337443959,99.1373058885339,105.10338337443959,99.1373058885339,98.48009026019233,105.37138338941122,112.82245748452337,115.25310970415431,0.4390236623919735,7,-0.016069902884141618,1005.0,1178.0,1077.05,0.9331043127060026,1.093728239171812,0,0.25,-12.285881798130728,242,204,67.1404261733913
221,Cal St. Fullerton,BW,14-15,101.65823237175789,189,107.31500576106171,264,0.3491568133148727,221,14,15,8,8,8-8,0.447785257177702,0.5095190259934504,0.42096832439657994,0.447785257177702,0.5095190259934504,0.42096832439657994,0.8642573215343021,0.7962995038774434,101.47524592220726,103.63420292233428,101.47524592220726,103.63420292233428,102.37555051858388,106.83258115512025,101.07465454675862,109.1419487385242,0.29253909139279655,2,0.05228267070978182,1194.0,1190.0,1148.2625,1.0398319199660355,1.0363483959460489,0,0.5,-9.790413105686927,205,57,67.7455121756675
222,Ball St.,MAC,14-15,94.29801865816091,293,99.55922215786984,107,0.34878967212503165,222,14,15,8,8,8-8,0.4632363577535333,0.464645014804051,0.4523136738417062,0.4632363577535333,0.464645014804051,0.4523136738417062,0.8425917686256593,0.7813802250380472,101.2188647295422,103.11138211049345,101.2188647295422,103.11138211049345,92.14325508725892,96.99375294964891,93.29946513464007,113.4504810195311,0.09544880487098512,4,0.044207527812966996,969.0,1000.0,1040.5125000000003,0.9312718492089233,0.9610648598647299,0,0.5,-9.12259172691999,188,66,61.51093015669125
223,Radford,BSth,17-12,95.00536436025601,287,100.3251221184716,123,0.3482927879923788,223,17,12,13,5,13-5,0.3376095461214779,0.5992635539663278,0.2199985938957939,0.3376095461214779,0.5992635539663278,0.2199985938957939,0.8754526484492117,0.6876311192196168,99.18935420074588,105.59425502242922,99.18935420074588,105.59425502242922,93.35831906917552,99.08163712813104,101.42849001466044,108.80633921713519,0.30842793103694727,3,0.027806429729323567,1304.0,1192.0,1297.5124999999998,1.0049999518309074,0.9186809375632221,0,0.7222222222222222,-7.611356793691207,161,105,67.81930642960204
224,Hampton,MEAC,14-18,95.05542286687634,286,100.48485109589627,127,0.3455203619709489,224,14,18,8,8,8-8,0.3053846776929641,0.4407361002218225,0.1801359459158989,0.3053846776929641,0.4407361002218225,0.1801359459158989,0.9227515266415685,0.8645199849594818,97.63537950704574,106.52417267937366,97.63537950704574,106.52417267937366,93.00171830551668,99.5848824094198,0,0,0,0,-0.13515619954394986,1040.0,953.0,1052.9375,0.9877129459250905,0.9050869591025108,0,0.5,-14.586331833158663,283,346,66.2075619330438
225,UNC Wilmington,CAA,9-22,98.19292071868188,247,104.0076351013446,203,0.3403809211229997,225,9,22,5,13,5-13,0.5754745087830876,0.6088446787688155,0.567865935182266,0.5754745087830876,0.6088446787688155,0.567865935182266,0.8172557897826144,0.7900707349875925,104.68497485959827,101.61535661845257,104.68497485959827,101.61535661845257,91.618354064074,102.41121345967096,90.92426436744404,94.04303452468743,0.40423634913650774,2,-0.012233972896446677,1084.0,1258.0,1204.1000000000004,0.9002574536998585,1.0447637239431937,0,0.2777777777777778,-14.44991717336872,279,192,67.87992039983219
226,Rice,CUSA,7-23,96.62559036400796,272,102.37696082027145,166,0.339637982389763,226,7,23,1,15,1-15,0.5321981844424918,0.41247935297246624,0.6165874399904142,0.5321981844424918,0.41247935297246624,0.6165874399904142,0.8314644778070495,0.8797834458105882,103.58464878743759,102.2654640267779,103.58464878743759,102.2654640267779,96.16513827217004,103.92048171967554,121.92680458679331,126.33750950081411,0.39923231814694526,2,-0.12394366936472606,1000.0,1168.0,1080.5625,0.9254439238822373,1.080918503094453,0,0.0625,-16.273587192746525,305,344,65.70044523793628
227,Maine,AE,18-11,93.63117360916316,299,99.30483339159302,101,0.3370306355972162,227,18,11,11,5,11-5,0.3701240796559961,0.4483595752961174,0.32020777724516697,0.3701240796559961,0.4483595752961174,0.32020777724516697,0.8828696914624816,0.8137619195278264,99.5096813154156,104.64355777213532,99.5096813154156,104.64355777213532,92.6685526296798,96.34658291034712,85.68335079869375,91.62154459530973,0.316351274176087,3,0.12991870835104263,1016.0,954.0,1045.8,0.9715050678906101,0.9122203098106713,0,0.6875,-6.617275196028705,140,4,64.4392381042309
